DISTRICT_N,District_Name,Year,Object_Code,Object_Description_Long,Object_Spending
61911,NORTHWEST ISD,2018,6144,TEACHER RETIREMENT/TRS CARE - ON-BEHALF PAYMENTS,"$7,995,570.00"
61911,NORTHWEST ISD,2018,6145,UNEMPLOYMENT COMPENSATION,"$323,317.00"
61911,NORTHWEST ISD,2018,6146,TEACHER RETIREMENT/TRS CARE,"$5,377,295.00"
61911,NORTHWEST ISD,2018,6149,EMPLOYEE BENEFITS,"$28,468.00"
61911,NORTHWEST ISD,2018,6211,LEGAL SERVICES,"$107,501.00"
61911,NORTHWEST ISD,2018,6212,AUDIT SERVICES,"$37,500.00"
61911,NORTHWEST ISD,2018,6213,TAX APPRAISAL AND COLLECTION,"$1,420,653.00"
61911,NORTHWEST ISD,2018,6219,PROFESSIONAL SERVICES,"$8,211,598.00"
61911,NORTHWEST ISD,2018,6221,STAFF TUITION AND RELATED FEES - HIGHER EDUCATION,"$9,821.00"
61911,NORTHWEST ISD,2018,6223,STUDENT TUITION-OTHER THAN TO PUBLIC SCHOOLS,"$55,306.00"
61911,NORTHWEST ISD,2018,6239,EDUCATION SERVICE CENTER SERVICES,"$68,828.00"
61911,NORTHWEST ISD,2018,6249,CONTRACTED MAINTENANCE AND REPAIR,"$8,807,964.00"
61911,NORTHWEST ISD,2018,6259,UTILITIES,"$5,281,522.00"
61911,NORTHWEST ISD,2018,6269,RENTALS - OPERATING LEASES,"$611,023.00"
61911,NORTHWEST ISD,2018,6291,CONSULTING SERVICES,"$21,785.00"
61911,NORTHWEST ISD,2018,6299,MISCELLANEOUS CONTRACTED SERVICES,"$11,441,483.00"
61911,NORTHWEST ISD,2018,6311,GAS AND OTHER FUELS FOR VEHICLES (INCLUDING BUSES),"$950,544.00"
61911,NORTHWEST ISD,2018,6319,SUPPLIES FOR MAINTENANCE AND/OR OPERATIONS,"$1,205,287.00"
61911,NORTHWEST ISD,2018,6321,INSTRUCTIONAL MATERIALS,"$1,993,921.00"
61911,NORTHWEST ISD,2018,6329,READING MATERIALS,"$766,805.00"
61911,NORTHWEST ISD,2018,6339,TESTING MATERIALS,"$705,014.00"
61911,NORTHWEST ISD,2018,6343,ITEMS FOR SALE,"$583,204.00"
61911,NORTHWEST ISD,2018,6344,USDA DONATED COMMODITIES,"$333,023.00"
61911,NORTHWEST ISD,2018,6399,GENERAL SUPPLIES,"$10,388,238.00"
61911,NORTHWEST ISD,2018,6411,TRAVEL AND SUBSISTENCE - EMPLOYEE ONLY,"$1,031,543.00"
61911,NORTHWEST ISD,2018,6412,TRAVEL AND SUBSISTENCE - STUDENT ONLY,"$843,168.00"
61911,NORTHWEST ISD,2018,6419,TRAVEL AND SUBSISTENCE - NON-EMPLOYEES,"$19,829.00"
61911,NORTHWEST ISD,2018,6429,INSURANCE AND BONDING COSTS,"$430,475.00"
61911,NORTHWEST ISD,2018,6439,ELECTION COSTS,"$47,500.00"
61911,NORTHWEST ISD,2018,6492,PAYMENTS TO FISCAL AGENTS OF SHARED SERVICES ARRANGEMENTS,"$12,000.00"
61911,NORTHWEST ISD,2018,6494,RECLASSIFIED TRANSPORTATION EXPENDITURES/EXPENSES,"$479,623.00"
61911,NORTHWEST ISD,2018,6495,DUES,"$150,918.00"
61911,NORTHWEST ISD,2018,6499,MISCELLANEOUS OPERATING COSTS,"$2,191,465.00"
61911,NORTHWEST ISD,2018,6511,BOND PRINCIPAL,"$27,626,649.00"
61911,NORTHWEST ISD,2018,6521,INTEREST ON BONDS,"$38,389,599.00"
61911,NORTHWEST ISD,2018,6599,OTHER DEBT SERVICE FEES,"$1,214,331.00"
61911,NORTHWEST ISD,2018,6619,LAND PURCHASE AND IMPROVEMENT,"$6,808,935.00"
61911,NORTHWEST ISD,2018,6629,"BUILDING PURCHASE, CONSTRUCTION OR IMPROVEMENTS","$82,744,259.00"
61911,NORTHWEST ISD,2018,6631,"VEHICLES PER UNIT COST OF $5,000 OR MORE","$14,848,924.00"
61911,NORTHWEST ISD,2018,6639,"FURNITURE, EQUIPMENT, AND SOFTWARE","$767,962.00"
61911,NORTHWEST ISD,2018,8949,OTHER USES,"$34,329,910.00"
61911,NORTHWEST ISD,2022,6112,SUBSTITUTE PAY,"$1,858,576.00"
61911,NORTHWEST ISD,2022,6119,TEACHER PAY & OTHER PROFESSIONALS,"$149,616,049.00"
61911,NORTHWEST ISD,2022,6121,EXTRA DUTY PAY / OVERTIME - SUPPORT PERSONNEL,"$2,837,948.00"
61911,NORTHWEST ISD,2022,6122,SALARIES/WAGES FOR SUBSTITUTE SUPPORT PERSONNEL,"$36,273.00"
61911,NORTHWEST ISD,2022,6129,SALARIES OR WAGES FOR SUPPORT PERSONNEL,"$22,339,352.00"
61911,NORTHWEST ISD,2022,6139,EMPLOYEE ALLOWANCES,"$331,347.00"
61911,NORTHWEST ISD,2022,6141,SOCIAL SECURITY/MEDICARE,"$2,442,574.00"
61911,NORTHWEST ISD,2022,6142,GROUP HEALTH & LIFE INSURANCE,"$6,042,677.00"
61911,NORTHWEST ISD,2022,6143,WORKERS' COMPENSATION,"$1,002,173.00"
61911,NORTHWEST ISD,2022,6144,TEACHER RETIREMENT/TRS CARE - ON-BEHALF PAYMENTS,"$9,604,831.00"
61911,NORTHWEST ISD,2022,6145,UNEMPLOYMENT COMPENSATION,"$417,965.00"
61911,NORTHWEST ISD,2022,6146,TEACHER RETIREMENT/TRS CARE,"$8,152,339.00"
61911,NORTHWEST ISD,2022,6149,EMPLOYEE BENEFITS,"$36,399.00"
61911,NORTHWEST ISD,2022,6211,LEGAL SERVICES,"$102,628.00"
61911,NORTHWEST ISD,2022,6212,AUDIT SERVICES,"$50,000.00"
61911,NORTHWEST ISD,2022,6213,TAX APPRAISAL AND COLLECTION,"$2,419,324.00"
61911,NORTHWEST ISD,2022,6214,LOBBYING,"$2,987.00"
61911,NORTHWEST ISD,2022,6219,PROFESSIONAL SERVICES,"$12,635,385.00"
61911,NORTHWEST ISD,2022,6222,STUDENT TUITION-PUBLIC SCHOOLS,"$3,875.00"
61911,NORTHWEST ISD,2022,6223,STUDENT TUITION-OTHER THAN TO PUBLIC SCHOOLS,"$106,909.00"
61911,NORTHWEST ISD,2022,6229,TUITION AND TRANSFER PAYMENTS,"$47,021.00"
61911,NORTHWEST ISD,2022,6239,EDUCATION SERVICE CENTER SERVICES,"$8,651.00"
61911,NORTHWEST ISD,2022,6249,CONTRACTED MAINTENANCE AND REPAIR,"$12,642,313.00"
61911,NORTHWEST ISD,2022,6259,UTILITIES,"$8,011,749.00"
61911,NORTHWEST ISD,2022,6269,RENTALS - OPERATING LEASES,"$590,083.00"
61911,NORTHWEST ISD,2022,6291,CONSULTING SERVICES,"$8,800.00"
61911,NORTHWEST ISD,2022,6299,MISCELLANEOUS CONTRACTED SERVICES,"$3,248,249.00"
61911,NORTHWEST ISD,2022,6311,GAS AND OTHER FUELS FOR VEHICLES (INCLUDING BUSES),"$1,321,081.00"
61911,NORTHWEST ISD,2022,6319,SUPPLIES FOR MAINTENANCE AND/OR OPERATIONS,"$1,561,213.00"
61911,NORTHWEST ISD,2022,6321,INSTRUCTIONAL MATERIALS,"$1,064,902.00"
61911,NORTHWEST ISD,2022,6329,READING MATERIALS,"$754,916.00"
61911,NORTHWEST ISD,2022,6339,TESTING MATERIALS,"$468,296.00"
61911,NORTHWEST ISD,2022,6344,USDA DONATED COMMODITIES,"$443,198.00"
61911,NORTHWEST ISD,2022,6399,GENERAL SUPPLIES,"$25,743,183.00"
61911,NORTHWEST ISD,2022,6411,TRAVEL AND SUBSISTENCE - EMPLOYEE ONLY,"$757,113.00"
61911,NORTHWEST ISD,2022,6412,TRAVEL AND SUBSISTENCE - STUDENT ONLY,"$493,490.00"
61911,NORTHWEST ISD,2022,6419,TRAVEL AND SUBSISTENCE - NON-EMPLOYEES,"$12,115.00"
61911,NORTHWEST ISD,2022,6429,INSURANCE AND BONDING COSTS,"$1,547,953.00"
61911,NORTHWEST ISD,2022,6439,ELECTION COSTS,"$44,278.00"
61911,NORTHWEST ISD,2022,6491,STATUTORILY REQUIRED PUBLIC NOTICES,"$5,649.00"
61911,NORTHWEST ISD,2022,6492,PAYMENTS TO FISCAL AGENTS OF SHARED SERVICES ARRANGEMENTS,"$116,000.00"
61911,NORTHWEST ISD,2022,6494,RECLASSIFIED TRANSPORTATION EXPENDITURES/EXPENSES,"$222,452.00"
61911,NORTHWEST ISD,2022,6495,DUES,"$168,196.00"
61911,NORTHWEST ISD,2022,6499,MISCELLANEOUS OPERATING COSTS,"$6,017,852.00"
61911,NORTHWEST ISD,2022,6511,BOND PRINCIPAL,"$61,106,147.00"
61911,NORTHWEST ISD,2022,6521,INTEREST ON BONDS,"$47,057,053.00"
61911,NORTHWEST ISD,2022,6599,OTHER DEBT SERVICE FEES,"$3,988,053.00"
61911,NORTHWEST ISD,2022,6619,LAND PURCHASE AND IMPROVEMENT,"$3,604,022.00"
61911,NORTHWEST ISD,2022,6629,"BUILDING PURCHASE, CONSTRUCTION OR IMPROVEMENTS","$83,709,732.00"
61911,NORTHWEST ISD,2022,6631,"VEHICLES PER UNIT COST OF $5,000 OR MORE","$587,076.00"
61911,NORTHWEST ISD,2022,6639,"FURNITURE, EQUIPMENT, AND SOFTWARE","$357,679.00"
61911,NORTHWEST ISD,2022,8949,OTHER USES,"$157,588,688.00"
61911,NORTHWEST ISD,2023,6112,SUBSTITUTE PAY,"$2,792,664.00"
61911,NORTHWEST ISD,2023,6119,TEACHER PAY & OTHER PROFESSIONALS,"$167,113,032.00"
61911,NORTHWEST ISD,2023,6121,EXTRA DUTY PAY / OVERTIME - SUPPORT PERSONNEL,"$3,647,013.00"
61911,NORTHWEST ISD,2023,6122,SALARIES/WAGES FOR SUBSTITUTE SUPPORT PERSONNEL,"$6,337.00"
61911,NORTHWEST ISD,2023,6129,SALARIES OR WAGES FOR SUPPORT PERSONNEL,"$26,934,038.00"
61911,NORTHWEST ISD,2023,6139,EMPLOYEE ALLOWANCES,"$318,694.00"
61911,NORTHWEST ISD,2023,6141,SOCIAL SECURITY/MEDICARE,"$2,782,754.00"
61911,NORTHWEST ISD,2023,6142,GROUP HEALTH & LIFE INSURANCE,"$6,378,918.00"
61911,NORTHWEST ISD,2023,6143,WORKERS' COMPENSATION,"$1,167,850.00"
