State,Region,County,District,District Name,Charter Status,Superintendent,Base Pay,FTE Salary,Enrollment,FTE
TX,3,LAVACA COUNTY,143901,HALLETTSVILLE ISD,TRADITIONAL ISD/CSD,"BLUDAU, JO ANN","$149,900.00","$149,900.00",1176,1
TX,11,WISE COUNTY,249901,ALVORD ISD,TRADITIONAL ISD/CSD,"BROWN, RANDY MARK","$149,769.00","$149,769.00",844,1
TX,12,NAVARRO COUNTY,175904,DAWSON ISD,TRADITIONAL ISD/CSD,"HENDERSON, STACY J","$149,446.00","$149,446.00",628,1
TX,7,VAN ZANDT COUNTY,234909,FRUITVALE ISD,TRADITIONAL ISD/CSD,"BAIN, REBECCA S","$149,172.00","$149,172.00",385,1
TX,7,HARRISON COUNTY,102905,HARLETON ISD,TRADITIONAL ISD/CSD,"RATCLIFF, JAY MICHAEL","$149,130.00","$149,130.00",705,1
TX,14,EASTLAND COUNTY,67902,CISCO ISD,TRADITIONAL ISD/CSD,"STEELE, RYAN DAVID","$148,800.00","$148,800.00",835,1
TX,8,BOWIE COUNTY,19906,REDWATER ISD,TRADITIONAL ISD/CSD,"BURNS, KELLY M","$148,691.00","$148,691.00",1103,1
TX,20,BEXAR COUNTY,15908,SOUTH SAN ANTONIO ISD,TRADITIONAL ISD/CSD,"MARCHA, MILLICENT K","$148,061.00","$148,061.00",7468,1
TX,6,ROBERTSON COUNTY,198902,CALVERT ISD,TRADITIONAL ISD/CSD,"CROCKETT-TENNELL, LATISHA","$148,000.00","$148,000.00",145,1
TX,14,CALLAHAN COUNTY,30902,CLYDE CISD,TRADITIONAL ISD/CSD,"ALLEN, BRYAN","$148,000.00","$148,000.00",1392,1
TX,17,BORDEN COUNTY,17901,BORDEN COUNTY ISD,TRADITIONAL ISD/CSD,"THOMAS, JIMMY JOE","$147,996.00","$147,996.00",249,1
TX,18,WARD COUNTY,238902,MONAHANS-WICKETT-PYOTE ISD,TRADITIONAL ISD/CSD,"SMITH, CHAD ALBERT","$147,900.00","$147,900.00",2181,1
TX,2,NUECES COUNTY,178905,DRISCOLL ISD,TRADITIONAL ISD/CSD,"GARCIA, CYNTHIA M","$147,860.00","$147,860.00",398,1
TX,7,NACOGDOCHES COUNTY,174906,WODEN ISD,TRADITIONAL ISD/CSD,"TAYLOR, BRADY S","$147,800.00","$147,800.00",885,1
TX,9,MONTAGUE COUNTY,169901,BOWIE ISD,TRADITIONAL ISD/CSD,"ENLOW, JULIUS BLAKE","$147,536.00","$147,536.00",1503,1
TX,7,UPSHUR COUNTY,230906,NEW DIANA ISD,TRADITIONAL ISD/CSD,"MOORE, MARSHALL DOUGLAS","$147,500.00","$147,500.00",1136,1
TX,18,PECOS COUNTY,186903,IRAAN-SHEFFIELD COLLEGIATE ISD,TRADITIONAL ISD/CSD,"LARAMORE, GARY B","$147,400.00","$147,400.00",333,1
TX,17,LAMB COUNTY,140901,AMHERST ISD,TRADITIONAL ISD/CSD,"RODGERS, JOEL W","$147,346.00","$147,346.00",102,1
TX,19,EL PASO COUNTY,71908,TORNILLO ISD,TRADITIONAL ISD/CSD,"VEGA-BARRIO, ROSA I","$147,155.00","$147,155.00",726,1
TX,12,LIMESTONE COUNTY,147901,COOLIDGE ISD,TRADITIONAL ISD/CSD,"LOWRY, ROBERT DALE","$146,494.00","$146,494.00",287,1
TX,6,POLK COUNTY,187904,CORRIGAN-CAMDEN ISD,TRADITIONAL ISD/CSD,"AIKEN, BRIAN DAVID","$146,491.00","$146,491.00",834,1
TX,5,JEFFERSON COUNTY,123914,HAMSHIRE-FANNETT ISD,TRADITIONAL ISD/CSD,"AUGUSTINE, DWAINE K","$146,330.00","$146,330.00",2006,1
TX,18,REAGAN COUNTY,192901,REAGAN COUNTY ISD,TRADITIONAL ISD/CSD,"HALLMARK, ERIC LYNN","$146,185.00","$146,185.00",855,1
TX,1,HIDALGO COUNTY,108914,LA VILLA ISD,TRADITIONAL ISD/CSD,"MUNOZ, ROBERTO","$146,000.00","$146,000.00",512,1
TX,14,JONES COUNTY,127906,STAMFORD ISD,TRADITIONAL ISD/CSD,"PHILLIPS, ROBERT M","$145,990.00","$145,990.00",586,1
TX,5,JASPER COUNTY,121903,BUNA ISD,TRADITIONAL ISD/CSD,"BOYD, WILLIAM H","$122,365.00","$145,742.00",1474,0.84
TX,1,JIM HOGG COUNTY,124901,JIM HOGG COUNTY ISD,TRADITIONAL ISD/CSD,"GARZA, SUSANA P","$48,562.00","$145,701.00",967,0.33
TX,5,LIBERTY COUNTY,146905,HULL-DAISETTA ISD,TRADITIONAL ISD/CSD,"BARTRAM, TIMOTHY LYNN","$145,601.00","$145,601.00",429,1
TX,20,LA SALLE COUNTY,142901,COTULLA ISD,TRADITIONAL ISD/CSD,"NAVA, RAMIRO","$145,600.00","$145,600.00",1157,1
TX,12,BOSQUE COUNTY,18901,CLIFTON ISD,TRADITIONAL ISD/CSD,"BALL, HUGH ANDREW","$145,500.00","$145,500.00",1001,1
TX,15,COLEMAN COUNTY,42905,PANTHER CREEK CISD,TRADITIONAL ISD/CSD,"NANNY, DWIGHT LEON","$3,649.00","$145,378.00",163,0.03
TX,17,HALE COUNTY,95901,ABERNATHY ISD,TRADITIONAL ISD/CSD,"WALDRIP, AARON MARK","$145,190.00","$145,190.00",808,1
TX,9,YOUNG COUNTY,252903,OLNEY ISD,TRADITIONAL ISD/CSD,"ROACH, ROBERT GREG","$145,003.00","$145,003.00",691,1
TX,12,BELL COUNTY,14901,ACADEMY ISD,TRADITIONAL ISD/CSD,"NOLEN, DARLA K","$145,000.00","$145,000.00",1832,1
TX,3,WHARTON COUNTY,241901,BOLING ISD,TRADITIONAL ISD/CSD,"JEDLICKA, KEITH J","$72,500.00","$145,000.00",1151,0.5
TX,8,HOPKINS COUNTY,112905,CUMBY COLLEGIATE ISD,TRADITIONAL ISD/CSD,"SLAUGHTER, SHELLY LEE","$145,000.00","$145,000.00",463,1
TX,11,ERATH COUNTY,72902,DUBLIN ISD,TRADITIONAL ISD/CSD,"SUMMERS, MELISSA K","$145,000.00","$145,000.00",1125,1
TX,5,LIBERTY COUNTY,146904,HARDIN ISD,TRADITIONAL ISD/CSD,"MACKEY, SCOTT A","$145,000.00","$145,000.00",1257,1
TX,20,UVALDE COUNTY,232901,KNIPPA ISD,TRADITIONAL ISD/CSD,"HERNANDEZ, BENNY PRAJEDES","$145,000.00","$145,000.00",408,1
TX,13,LEE COUNTY,144902,LEXINGTON ISD,TRADITIONAL ISD/CSD,"LIGHTFOOT, JIMMY CLIFFORD","$145,000.00","$145,000.00",1052,1
TX,10,HUNT COUNTY,116906,LONE OAK ISD,TRADITIONAL ISD/CSD,"CARTER, JANEE D","$145,000.00","$145,000.00",1137,1
TX,11,COOKE COUNTY,49903,VALLEY VIEW ISD,TRADITIONAL ISD/CSD,"WOMACK, CLIFTON JAMES","$145,000.00","$145,000.00",851,1
TX,12,HAMILTON COUNTY,97902,HAMILTON ISD,TRADITIONAL ISD/CSD,"STEWART, WILLIAM","$144,900.00","$144,900.00",823,1
TX,10,FANNIN COUNTY,74909,LEONARD ISD,TRADITIONAL ISD/CSD,"MAXWELL, MICHAEL BRADLEY","$144,840.00","$144,840.00",815,1
TX,10,GRAYSON COUNTY,91914,S AND S CISD,TRADITIONAL ISD/CSD,"RUSSELL, JEFFREY LEWIS","$144,462.00","$144,462.00",944,1
TX,7,PANOLA COUNTY,183901,BECKVILLE ISD,TRADITIONAL ISD/CSD,"TATE, DEVIN L","$144,392.00","$144,392.00",684,1
TX,17,HOCKLEY COUNTY,110906,SMYER ISD,TRADITIONAL ISD/CSD,"WADE, CHRISTOPHER LEE","$144,127.00","$144,127.00",431,1
TX,3,COLORADO COUNTY,45903,RICE CISD,TRADITIONAL ISD/CSD,"CENTER, KENDALL D","$144,000.00","$144,000.00",1306,1
TX,12,CORYELL COUNTY,50910,COPPERAS COVE ISD,TRADITIONAL ISD/CSD,"BURNS, JOSEPH","$143,964.00","$143,964.00",7761,1
TX,16,SWISHER COUNTY,219903,TULIA ISD,TRADITIONAL ISD/CSD,"JOHNSON, DIXIE N","$143,883.00","$143,883.00",801,1
TX,3,REFUGIO COUNTY,196903,REFUGIO ISD,TRADITIONAL ISD/CSD,"GONZALES, MELISSA S","$126,441.00","$143,520.00",656,0.88
TX,15,BROWN COUNTY,25901,BANGS ISD,TRADITIONAL ISD/CSD,"MARTIN, JOSHUA L","$143,384.00","$143,384.00",793,1
TX,12,HILL COUNTY,109903,COVINGTON ISD,TRADITIONAL ISD/CSD,"HESKETT, CHRIS M","$143,305.00","$143,305.00",353,1
TX,12,MCLENNAN COUNTY,161910,MOODY ISD,TRADITIONAL ISD/CSD,"MILLER, ANDREW ROSS","$143,000.00","$143,000.00",751,1
TX,17,LAMB COUNTY,140905,OLTON ISD,TRADITIONAL ISD/CSD,"MICHALESON, MICHAEL ALLAN","$143,000.00","$143,000.00",612,1
TX,2,DUVAL COUNTY,66901,BENAVIDES ISD,TRADITIONAL ISD/CSD,"BUENO, SAMUEL","$142,900.00","$142,900.00",148,1
TX,4,BRAZORIA COUNTY,20910,DAMON ISD,TRADITIONAL ISD/CSD,"HAYWARD, DAVID G","$71,250.00","$142,500.00",107,0.5
TX,7,SAN AUGUSTINE COUNTY,203901,SAN AUGUSTINE ISD,TRADITIONAL ISD/CSD,"LIEPMAN, MARGARET VIRGINIA","$142,500.00","$142,500.00",597,1
TX,5,GALVESTON COUNTY,84903,HIGH ISLAND ISD,TRADITIONAL ISD/CSD,"WALKER, DAVID RAY","$142,000.00","$142,000.00",132,1
TX,12,BELL COUNTY,14907,ROGERS ISD,TRADITIONAL ISD/CSD,"BRASHEAR, DUANA SHEFFIELD","$142,000.00","$142,000.00",893,1
TX,12,HAMILTON COUNTY,97903,HICO ISD,TRADITIONAL ISD/CSD,"STEGALL, SHELLI DYANN","$141,960.00","$141,960.00",627,1
TX,12,MCLENNAN COUNTY,161916,WEST ISD,TRADITIONAL ISD/CSD,"TRUITT, DAVID S","$141,750.00","$141,750.00",1300,1
TX,20,GUADALUPE COUNTY,94904,MARION ISD,TRADITIONAL ISD/CSD,"BECK, DON M","$141,600.00","$141,600.00",1709,1
TX,6,LEON COUNTY,145911,LEON ISD,TRADITIONAL ISD/CSD,"SADLER, CLINTON RAY","$141,500.00","$141,500.00",758,1
TX,7,SABINE COUNTY,202905,WEST SABINE ISD,TRADITIONAL ISD/CSD,"GILDER, CARNELIUS D","$141,440.00","$141,440.00",638,1
TX,12,MCLENNAN COUNTY,161912,RIESEL ISD,TRADITIONAL ISD/CSD,"COPE, BRANDON DUANE","$141,120.00","$141,120.00",689,1
TX,5,JASPER COUNTY,121904,JASPER ISD,TRADITIONAL ISD/CSD,"SEYBOLD, JOHN ALLEN","$141,099.00","$141,099.00",2070,1
TX,9,WICHITA COUNTY,243906,CITY VIEW ISD,TRADITIONAL ISD/CSD,"THOMAS, JESSE DWAYNE","$141,021.00","$141,021.00",1152,1
TX,18,CULBERSON COUNTY,55901,CULBERSON COUNTY-ALLAMOORE ISD,TRADITIONAL ISD/CSD,"BAUGH, KENNETH R","$141,000.00","$141,000.00",381,1
TX,7,SMITH COUNTY,212910,WINONA ISD,TRADITIONAL ISD/CSD,"MILLER, DAMENION DARRELL","$141,000.00","$141,000.00",1166,1
TX,7,SHELBY COUNTY,210902,JOAQUIN ISD,TRADITIONAL ISD/CSD,"FULLER, MARVIN RYAN","$140,800.00","$140,800.00",720,1
TX,3,DEWITT COUNTY,62903,YOAKUM ISD,TRADITIONAL ISD/CSD,"KELLEY, THOMAS B","$140,500.00","$140,500.00",1458,1
TX,15,KIMBLE COUNTY,134901,JUNCTION ISD,TRADITIONAL ISD/CSD,"WIMBERLEY, KEN L","$140,450.00","$140,450.00",589,1
TX,2,BEE COUNTY,13905,SKIDMORE-TYNAN ISD,TRADITIONAL ISD/CSD,"WATERHOUSE, RICHARD BRIAN","$140,400.00","$140,400.00",775,1
TX,14,JONES COUNTY,127904,HAWLEY ISD,TRADITIONAL ISD/CSD,"MCBRAYER, CASSIDY DEEANN","$140,356.00","$140,356.00",773,1
TX,20,WILSON COUNTY,247904,POTH ISD,TRADITIONAL ISD/CSD,"BYROM, ALBERT L","$140,315.00","$140,315.00",962,1
TX,10,FANNIN COUNTY,74903,BONHAM ISD,TRADITIONAL ISD/CSD,"WILSON, JOY R","$140,000.00","$140,000.00",2029,1
TX,15,MCCULLOCH COUNTY,160901,BRADY ISD,TRADITIONAL ISD/CSD,"MARTINEZ, HECTOR","$140,000.00","$140,000.00",935,1
TX,14,STEPHENS COUNTY,215901,BRECKENRIDGE ISD,TRADITIONAL ISD/CSD,"WILSON, PRAIRIE P","$140,000.00","$140,000.00",1374,1
TX,5,TYLER COUNTY,229901,COLMESNEIL ISD,TRADITIONAL ISD/CSD,"TULE, SHARON B","$140,000.00","$140,000.00",414,1
TX,20,KENDALL COUNTY,130902,COMFORT ISD,TRADITIONAL ISD/CSD,"MUNOZ, YVONNE J","$140,000.00","$140,000.00",1072,1
TX,8,CASS COUNTY,34905,LINDEN-KILDARE CISD,TRADITIONAL ISD/CSD,"BURKS, BILLY REX","$140,000.00","$140,000.00",617,1
TX,1,HIDALGO COUNTY,108915,MONTE ALTO ISD,TRADITIONAL ISD/CSD,"RODRIGUEZ, REYES ISAAC","$140,000.00","$140,000.00",819,1
TX,12,HILL COUNTY,109914,PENELOPE ISD,TRADITIONAL ISD/CSD,"BRAY, ROBERT TIMOTHY","$140,000.00","$140,000.00",216,1
TX,18,UPTON COUNTY,231902,RANKIN ISD,TRADITIONAL ISD/CSD,"MURPHY, AUDIE SHAYE","$140,000.00","$140,000.00",301,1
TX,9,BAYLOR COUNTY,12901,SEYMOUR ISD,TRADITIONAL ISD/CSD,"ANDERSON, JOHN K","$140,000.00","$140,000.00",594,1
TX,10,GRAYSON COUNTY,91918,TOM BEAN ISD,TRADITIONAL ISD/CSD,"GOODMAN, STEVEN J","$140,000.00","$140,000.00",741,1
TX,10,FANNIN COUNTY,74912,TRENTON ISD,TRADITIONAL ISD/CSD,"STRICKLAND, JEREMY D","$140,000.00","$140,000.00",712,1
TX,3,COLORADO COUNTY,45905,WEIMAR ISD,TRADITIONAL ISD/CSD,"SEELKE, T CHASE","$140,000.00","$140,000.00",732,1
TX,12,FALLS COUNTY,73901,CHILTON ISD,TRADITIONAL ISD/CSD,"HUBBARD, BRANDON KEITH","$139,606.00","$139,606.00",566,1
TX,14,COMANCHE COUNTY,47901,COMANCHE ISD,TRADITIONAL ISD/CSD,"INGRAM, ANITA L","$139,403.00","$139,403.00",1378,1
TX,18,REEVES COUNTY,195902,BALMORHEA ISD,TRADITIONAL ISD/CSD,"MASSEY, JOHN W","$139,244.00","$139,244.00",146,1
TX,15,MASON COUNTY,157901,MASON ISD,TRADITIONAL ISD/CSD,"LEAMON, SEAN RAY","$139,000.00","$139,000.00",700,1
TX,14,TAYLOR COUNTY,221904,MERKEL ISD,TRADITIONAL ISD/CSD,"O'MALLEY, WILLIAM JOSEPH","$138,978.00","$138,978.00",1090,1
TX,7,WOOD COUNTY,250906,ALBA-GOLDEN ISD,TRADITIONAL ISD/CSD,"DAVIDSON, SHELBY L","$138,900.00","$138,900.00",818,1
TX,7,WOOD COUNTY,250904,QUITMAN ISD,TRADITIONAL ISD/CSD,"MASON, CHRISTOPHER D","$138,740.00","$138,740.00",1208,1
TX,12,MCLENNAN COUNTY,161908,MART ISD,TRADITIONAL ISD/CSD,"BURNETT, ELIZABETH","$138,240.00","$138,240.00",605,1
TX,17,COTTLE COUNTY,51901,PADUCAH ISD,TRADITIONAL ISD/CSD,"WAITMAN, GARY JOHN","$138,179.00","$138,179.00",156,1
TX,7,HENDERSON COUNTY,107905,EUSTACE ISD,TRADITIONAL ISD/CSD,"PERRY, RANDAL A","$138,000.00","$138,000.00",1711,1
TX,18,MARTIN COUNTY,156905,GRADY ISD,TRADITIONAL ISD/CSD,"GONZALES, LEANDRO","$138,000.00","$138,000.00",241,1
TX,6,BURLESON COUNTY,26903,SNOOK ISD,TRADITIONAL ISD/CSD,"PAPE, MEGAN ANNETTE-CULBRE","$138,000.00","$138,000.00",609,1
TX,17,GAINES COUNTY,83901,SEAGRAVES ISD,TRADITIONAL ISD/CSD,"AVEY, YVONNE BERNADETTE","$137,945.00","$137,945.00",525,1
TX,10,HUNT COUNTY,116915,BLAND ISD,TRADITIONAL ISD/CSD,"BYMASTER, BRIAN K","$137,920.00","$137,920.00",777,1
TX,14,HASKELL COUNTY,104901,HASKELL CISD,TRADITIONAL ISD/CSD,"HISE, LONNIE ALAN","$137,800.00","$137,800.00",544,1
TX,8,BOWIE COUNTY,19911,RED LICK ISD,TRADITIONAL ISD/CSD,"DENNARD, BRANDON","$137,800.00","$137,800.00",504,1
TX,7,ANDERSON COUNTY,1903,ELKHART ISD,TRADITIONAL ISD/CSD,"JOHNSON, KYLE TAYLOR","$137,612.00","$137,612.00",1187,1
TX,18,BREWSTER COUNTY,22903,SAN VICENTE ISD,TRADITIONAL ISD/CSD,"MILAM, JESSICA R","$68,750.00","$137,500.00",-999,0.5
TX,7,ANDERSON COUNTY,1904,FRANKSTON ISD,TRADITIONAL ISD/CSD,"COOK, PAIGE NICOLE","$137,235.00","$137,235.00",811,1
TX,12,MILAM COUNTY,166907,BUCKHOLTS ISD,TRADITIONAL ISD/CSD,"GODFREY, REMY ALEXANDRIA","$137,212.00","$137,212.00",112,1
TX,1,WILLACY COUNTY,245902,LYFORD CISD,TRADITIONAL ISD/CSD,"DEWITT, MICHELLE CRYSTAL","$137,025.00","$137,025.00",1396,1
TX,11,WISE COUNTY,249902,BOYD ISD,TRADITIONAL ISD/CSD,"WOODY, THOMAS CLAYTON","$137,000.00","$137,000.00",1386,1
TX,8,MORRIS COUNTY,172905,PEWITT CISD,TRADITIONAL ISD/CSD,"CORBIN, LEE A","$137,000.00","$137,000.00",853,1
TX,14,HASKELL COUNTY,104907,PAINT CREEK ISD,TRADITIONAL ISD/CSD,"HILL, MICHAEL GLEN","$136,895.00","$136,895.00",111,1
TX,11,COOKE COUNTY,49902,MUENSTER ISD,TRADITIONAL ISD/CSD,"QUICK, MATTHEW T","$136,875.00","$136,875.00",570,1
TX,10,GRAYSON COUNTY,91907,TIOGA ISD,TRADITIONAL ISD/CSD,"BALLINGER, JAMES JOSHUA","$136,800.00","$136,800.00",664,1
TX,7,ANDERSON COUNTY,1909,SLOCUM ISD,TRADITIONAL ISD/CSD,"LASITER, CLIFFORD A","$136,500.00","$136,500.00",323,1
TX,11,WISE COUNTY,249904,CHICO ISD,TRADITIONAL ISD/CSD,"BRAWNER, RANDY L","$136,400.00","$136,400.00",572,1
TX,6,TRINITY COUNTY,228905,APPLE SPRINGS ISD,TRADITIONAL ISD/CSD,"MOREE, CODY WAYNE","$67,725.00","$136,240.00",179,0.5
TX,12,MCLENNAN COUNTY,161901,CRAWFORD ISD,TRADITIONAL ISD/CSD,"HALL, KENNETH ALTON","$135,999.00","$135,999.00",596,1
TX,12,MCLENNAN COUNTY,161923,BOSQUEVILLE ISD,TRADITIONAL ISD/CSD,"SKEELER, JAMES WILLIAM","$135,960.00","$135,960.00",729,1
TX,10,HUNT COUNTY,116916,BOLES ISD,TRADITIONAL ISD/CSD,"HIX-MORELAND, MIKAYLE A","$135,827.00","$135,827.00",543,1
TX,1,WILLACY COUNTY,245901,LASARA ISD,TRADITIONAL ISD/CSD,"SALAZAR, ALEJOS","$135,800.00","$135,800.00",343,1
TX,15,TOM GREEN COUNTY,226906,WALL ISD,TRADITIONAL ISD/CSD,"DACY, RUSSELL M","$135,452.00","$135,452.00",1313,1
TX,11,HOOD COUNTY,111903,TOLAR ISD,TRADITIONAL ISD/CSD,"STILWELL, TRAVIS W","$135,325.00","$135,325.00",884,1
TX,17,TERRY COUNTY,223904,WELLMAN-UNION CISD,TRADITIONAL ISD/CSD,"WHEELER, NATE R","$135,125.00","$135,125.00",248,1
TX,2,JIM WELLS COUNTY,125902,BEN BOLT-PALITO BLANCO ISD,TRADITIONAL ISD/CSD,"JOSLIN, VICTORIA SAENZ","$135,000.00","$135,000.00",444,1
TX,12,NAVARRO COUNTY,175902,BLOOMING GROVE ISD,TRADITIONAL ISD/CSD,"GRIGGS, JOHN","$135,000.00","$135,000.00",935,1
TX,7,NACOGDOCHES COUNTY,174908,CENTRAL HEIGHTS ISD,TRADITIONAL ISD/CSD,"RUSSELL, DAVID","$135,000.00","$135,000.00",1096,1
TX,8,DELTA COUNTY,60902,COOPER ISD,TRADITIONAL ISD/CSD,"NORRIS, AMBER LEA","$135,000.00","$135,000.00",903,1
TX,12,NAVARRO COUNTY,175905,FROST ISD,TRADITIONAL ISD/CSD,"REYNOLDS, STEVEN K","$135,000.00","$135,000.00",462,1
TX,2,LIVE OAK COUNTY,149901,GEORGE WEST ISD,TRADITIONAL ISD/CSD,"QUESADA, ROLAND","$135,000.00","$135,000.00",1063,1
TX,11,ERATH COUNTY,72908,HUCKABAY ISD,TRADITIONAL ISD/CSD,"CORZINE, THOMAS WESLEY","$135,000.00","$135,000.00",327,1
TX,13,BLANCO COUNTY,16901,JOHNSON CITY ISD,TRADITIONAL ISD/CSD,"EUBANKS, BENJAMIN EVERETT","$135,000.00","$135,000.00",707,1
TX,6,LEON COUNTY,145907,OAKWOOD ISD,TRADITIONAL ISD/CSD,"HOLDEN, RUSSELL E","$135,000.00","$135,000.00",203,1
TX,15,RUNNELS COUNTY,200906,OLFEN ISD,TRADITIONAL ISD/CSD,"SCHUMANN, JAMES ELTON","$135,000.00","$135,000.00",145,1
TX,11,PARKER COUNTY,184901,POOLVILLE ISD,TRADITIONAL ISD/CSD,"PENNINGTON, CHRISTOPHER P","$135,000.00","$135,000.00",797,1
TX,17,HOCKLEY COUNTY,110905,ROPES ISD,TRADITIONAL ISD/CSD,"COSBY, JACOB MCDADE","$135,000.00","$135,000.00",622,1
TX,11,WISE COUNTY,249908,SLIDELL ISD,TRADITIONAL ISD/CSD,"WILLIAMS, TAYLOR","$135,000.00","$135,000.00",497,1
TX,16,HANSFORD COUNTY,98904,SPEARMAN ISD,TRADITIONAL ISD/CSD,"LAYMAN, JAMES TODD","$135,000.00","$135,000.00",692,1
TX,1,WEBB COUNTY,240904,WEBB CISD,TRADITIONAL ISD/CSD,"GARZA, HILDEGARDO H","$135,000.00","$135,000.00",240,1
TX,10,ELLIS COUNTY,70901,AVALON ISD,TRADITIONAL ISD/CSD,"MARSHALL, KHRISTOPHER G","$134,845.00","$134,845.00",347,1
TX,7,UPSHUR COUNTY,230905,HARMONY ISD,TRADITIONAL ISD/CSD,"ALPHIN, MICHAEL JAY","$134,394.00","$134,394.00",895,1
TX,6,ROBERTSON COUNTY,198906,MUMFORD ISD,TRADITIONAL ISD/CSD,"REESE, ALLEN THOMAS","$44,786.00","$134,371.00",598,0.33
TX,10,HUNT COUNTY,116910,CAMPBELL ISD,TRADITIONAL ISD/CSD,"MORGAN, DENISE","$134,268.00","$134,268.00",269,1
TX,6,HOUSTON COUNTY,113903,LOVELADY ISD,TRADITIONAL ISD/CSD,"TULLOS, WENDY L","$134,204.00","$134,204.00",515,1
TX,12,BELL COUNTY,14905,HOLLAND ISD,TRADITIONAL ISD/CSD,"DOWNING, JOSHUA SHANE","$134,000.00","$134,000.00",646,1
TX,17,CROSBY COUNTY,54903,RALLS ISD,TRADITIONAL ISD/CSD,"MUNIZ, OSCAR S","$133,759.00","$133,759.00",370,1
TX,3,WHARTON COUNTY,241902,EAST BERNARD ISD,TRADITIONAL ISD/CSD,"HUDGINS, COURTNEY LAYNE","$133,500.00","$133,500.00",997,1
TX,3,KARNES COUNTY,128902,KENEDY ISD,TRADITIONAL ISD/CSD,"BOWERS, CALVIN BROCK","$133,500.00","$133,500.00",758,1
TX,8,CASS COUNTY,34903,HUGHES SPRINGS ISD,TRADITIONAL ISD/CSD,"DILDINE, SARAH A","$133,314.00","$133,314.00",1090,1
TX,12,NAVARRO COUNTY,175907,KERENS ISD,TRADITIONAL ISD/CSD,"BRUMIT, MARTIN H","$133,308.00","$133,308.00",657,1
TX,6,GRIMES COUNTY,93901,ANDERSON-SHIRO CISD,TRADITIONAL ISD/CSD,"BOROWICZ, SARAH JEAN","$133,000.00","$133,000.00",979,1
TX,16,PARMER COUNTY,185903,FRIONA ISD,TRADITIONAL ISD/CSD,"ROSALES, DANIEL M","$133,000.00","$133,000.00",1016,1
TX,12,CORYELL COUNTY,50909,JONESBORO ISD,TRADITIONAL ISD/CSD,"DOSSEY, MATTHEW F","$133,000.00","$133,000.00",337,1
TX,17,DAWSON COUNTY,58909,SANDS CISD,TRADITIONAL ISD/CSD,"HENDERSON, EURAL WAYNE","$132,951.00","$132,951.00",232,1
TX,3,MATAGORDA COUNTY,158905,PALACIOS ISD,TRADITIONAL ISD/CSD,"DUNCUM, JARED MATTHEW","$132,743.00","$132,743.00",1265,1
TX,6,MILAM COUNTY,166903,MILANO ISD,TRADITIONAL ISD/CSD,"LUEVANOS, ELISABETH AVILA","$132,600.00","$132,600.00",423,1
TX,13,LEE COUNTY,144903,DIME BOX ISD,TRADITIONAL ISD/CSD,"DAVIS KENNEDY, EDNA YVONNE","$132,500.00","$132,500.00",156,1
TX,7,GREGG COUNTY,92906,SABINE ISD,TRADITIONAL ISD/CSD,"PEPPER, MONTY L","$132,397.00","$132,397.00",1583,1
TX,8,TITUS COUNTY,225906,CHAPEL HILL ISD,TRADITIONAL ISD/CSD,"PRITCHETT, DANIEL","$132,249.00","$132,249.00",928,1
TX,2,DUVAL COUNTY,66903,FREER ISD,TRADITIONAL ISD/CSD,"CANTU, CONRAD","$132,205.00","$132,205.00",709,1
TX,3,LAVACA COUNTY,143903,SHINER ISD,TRADITIONAL ISD/CSD,"REMSCHEL, ALEX L","$132,000.00","$132,000.00",721,1
TX,11,PALO PINTO COUNTY,182906,PALO PINTO ISD,TRADITIONAL ISD/CSD,"BARKER, WENDELL RAY","$131,907.00","$131,907.00",94,1
TX,15,SCHLEICHER COUNTY,207901,SCHLEICHER ISD,TRADITIONAL ISD/CSD,"AGUERO, OSCAR NATHAN","$131,800.00","$131,800.00",415,1
TX,8,CASS COUNTY,34909,BLOOMBURG ISD,TRADITIONAL ISD/CSD,"STROMAN, BRIAN PAUL","$131,624.00","$131,624.00",229,1
TX,13,MILAM COUNTY,166905,THORNDALE ISD,TRADITIONAL ISD/CSD,"KLEYPAS, ZACHARY AARON","$131,580.00","$131,580.00",637,1
TX,10,GRAYSON COUNTY,91902,COLLINSVILLE ISD,TRADITIONAL ISD/CSD,"DAVENPORT, MATTHEW SHAUN","$131,500.00","$131,500.00",600,1
TX,1,CAMERON COUNTY,31914,SANTA ROSA ISD,TRADITIONAL ISD/CSD,"CHAPA, YOLANDA D","$37,258.00","$131,468.00",874,0.28
TX,16,COLLINGSWORTH COUNTY,44902,WELLINGTON ISD,TRADITIONAL ISD/CSD,"ASHMORE, KURT A","$131,416.00","$131,416.00",534,1
TX,7,WOOD COUNTY,250902,HAWKINS ISD,TRADITIONAL ISD/CSD,"MORTON, SUSAN T","$131,236.00","$131,236.00",811,1
TX,18,JEFF DAVIS COUNTY,122902,VALENTINE ISD,TRADITIONAL ISD/CSD,"ENGLE, DEBRA I","$26,561.00","$131,230.00",32,0.2
TX,7,SMITH COUNTY,212901,ARP ISD,TRADITIONAL ISD/CSD,"ARRINGTON, JOHN S","$131,159.00","$131,159.00",1008,1
TX,9,JACK COUNTY,119901,BRYSON ISD,TRADITIONAL ISD/CSD,"LONDON, THOMAS GREGORY","$131,040.00","$131,040.00",267,1
TX,20,MEDINA COUNTY,163902,D'HANIS ISD,TRADITIONAL ISD/CSD,"THOMPSON, ROBERT B","$131,000.00","$131,000.00",290,1
